mapped_id,word,sentence_id,location_in_sentence,bundle_id
14876,glanced,729,4,1
14877,glanced,946,1,0
14878,glanced,1477,2,0
14879,glanced,1649,6,0
14880,glanced,2053,4,2
14881,glanced,2276,2,0
14882,glanced,2421,2,0
14883,glanced,2538,8,1
14884,glanced,2549,8,2
14885,glanced,2790,16,7
14886,glanced,3155,2,1
14887,glances,2464,23,3
14888,glancing,124,13,2
14889,glancing,177,16,2
14890,glancing,1375,3,0
14891,glare,933,3,2
14892,glare,2180,11,2
14893,glaring,1465,22,5
14894,glass,133,19,5
14895,glass,167,12,1
14896,glass,398,16,4
14897,glass,1003,15,3
14898,glass,1057,6,1
14899,glass,1562,23,5
14900,glass,1852,27,7
14901,glass,2065,18,5
14902,glass,2652,27,5
14903,glass,2959,6,1
14904,glasses,772,27,9
14905,glasses,1617,26,7
14906,glasses,3162,8,2
14907,glasses,3165,6,1
14908,glasses,3174,5,0
14909,glazed,2494,64,13
14910,glazed,2844,1,0
14911,gleam,364,6,1
14912,gleam,374,16,2
14913,gleamed,1547,32,6
14914,gleaming,84,5,1
14915,gleaming,1631,28,7
14916,gleaming,2678,9,2
14917,gleaming,3244,10,2
14918,gles,3191,3,0
14919,glide,658,47,11
14920,gliding,2877,5,0
14921,glimpse,1122,8,1
14922,glimpse,1124,2,0
14923,glimpse,1355,24,6
14924,glimpses,12,36,9
14925,glinted,266,17,5
14926,glints,1367,22,6
14927,glis,71,21,6
14928,glisten,1453,21,5
14929,glistening,650,5,2
14930,glistening,1969,10,1
14931,glittered,54,11,3
14932,gloom,232,3,1
14933,gloom,1632,20,5
14934,gloomiest,956,13,3
14935,gloomily,1168,1,0
14936,gloomily,2712,4,0
14937,gloria,1038,11,0
14938,glorious,2664,1,0
14939,glory,1678,5,1
14940,glove,3199,39,8
14941,gloved,3178,58,18
14942,glow,195,25,5
14943,glow,2612,16,3
14944,glow,3251,19,3
14945,glowed,1629,7,2
14946,glowed;,1522,2,0
14947,glowing,67,10,4
14948,glowing,195,13,4
14949,glowing,197,14,0
14950,glowing,397,38,12
14951,glowing,947,26,8
14952,gnawings,1106,30,10
14953,go,22,24,9
14954,go,82,1,0
14955,go,110,4,0
14956,go,184,7,1
14957,go,271,6,3
14958,go,305,19,3
14959,go,426,0,0
14960,go,541,5,0
14961,go,550,6,1
14962,go,592,21,4
14963,go,615,6,1
14964,go,786,2,1
14965,go,870,3,2
14966,go,873,11,2
14967,go,907,18,5
14968,go,967,6,2
14969,go,1286,18,1
14970,go,1307,3,0
14971,go,1352,13,3
14972,go,1369,18,3
14973,go,1371,12,4
14974,go,1376,1,0
14975,go,1381,4,1
14976,go,1456,4,1
14977,go,1495,11,2
14978,go,1615,4,1
14979,go,1627,6,1
14980,go,1758,3,1
14981,go,1782,3,1
14982,go,1798,2,0
14983,go,1895,11,1
14984,go,1897,12,2
14985,go,1908,21,2
14986,go,1923,20,4
14987,go,2047,2,0
14988,go,2049,4,1
14989,go,2059,22,6
14990,go,2095,3,0
14991,go,2162,6,1
14992,go,2196,1,0
14993,go,2279,2,0
14994,go,2309,3,0
14995,go,2310,4,0
14996,go,2324,10,3
14997,go,2346,5,2
14998,go,2412,13,2
14999,go,2427,5,2
15000,go,2456,4,1
15001,go,2554,23,5
15002,go,2565,5,0
15003,go,2608,4,0
15004,go,2636,6,1
15005,go,2646,3,1
15006,go,2735,9,2
15007,go,2771,4,0
15008,go,2784,4,1
15009,go,2802,22,3
15010,go,2803,4,1
15011,go,2805,8,1
15012,go,2908,3,1
15013,go,2920,2,0
15014,go,3173,6,1
15015,go?”,1178,4,0
15016,go?”,2067,5,1
15017,goats,1008,25,5
15018,god,125,3,1
15019,god,251,11,1
15020,god,561,0,0
15021,god,1771,3,0
15022,god,1776,1,1
15023,god,1818,41,12
15024,god,1915,29,4
15025,god,2339,7,3
15026,god,2544,1,0
15027,god,2846,11,0
15028,god,3236,1,1
15029,god!,2413,0,0
15030,god!,3173,2,0
15031,god!’”,2848,8,0
15032,god!”,1496,15,3
15033,god!”,2483,38,11
15034,god!”,2797,15,2
15035,god!”,2823,21,3
15036,goddard?”,171,12,5
15037,god–a,1667,5,2
15038,god’s,1067,3,0
15039,goes,390,9,0
15040,goes,480,1,0
15041,goes,502,10,0
15042,goes,660,23,6
15043,goes,2631,7,1
15044,goes,3048,2,0
15045,going,40,24,5
15046,going,169,1,0
15047,going,272,2,0
15048,going,293,2,0
15049,going,293,11,1
15050,going,317,3,0
15051,going,367,3,0
15052,going,438,1,0
15053,going,549,9,0
15054,going,597,2,0
15055,going,604,6,0
15056,going,606,1,0
15057,going,699,2,0
15058,going,723,29,6
15059,going,727,10,0
15060,going,785,19,4
15061,going,835,3,0
15062,going,899,4,0
15063,going,960,24,5
15064,going,1064,2,0
15065,going,1107,1,0
15066,going,1122,13,2
15067,going,1230,10,0
15068,going,1279,6,0
15069,going,1286,29,4
15070,going,1385,1,0
15071,going,1441,15,3
15072,going,1524,7,2
15073,going,1604,2,0
15074,going,1638,4,1
15075,going,1905,1,0
15076,going,2030,7,1
15077,going,2060,3,0
15078,going,2064,7,1
15079,going,2067,3,0
15080,going,2068,4,0
15081,going,2081,6,2
15082,going,2154,14,0
15083,going,2166,3,0
15084,going,2167,1,0
15085,going,2192,15,1
15086,going,2227,19,2
15087,going,2327,2,0
15088,going,2328,6,0
15089,going,2387,1,0
15090,going,2389,2,0
15091,going,2459,1,0
15092,going,2459,13,2
15093,going,2474,5,2
15094,going,2511,9,2
15095,going,2512,0,0
15096,going,2574,6,1
15097,going,2602,2,0
15098,going,2603,13,1
15099,going,2607,5,0
15100,going,2650,11,0
15101,going,2683,20,3
15102,going,2722,7,1
15103,going,2724,4,0
15104,going,2728,1,0
15105,going,2765,5,1
15106,going,2863,26,7
15107,going,2921,13,1
15108,going,3079,7,2
15109,going,3178,41,12
15110,going,3244,40,9
15111,going?”,1493,3,0
15112,going?”,2194,3,0
15113,goin’,2502,11,0
15114,goin’,2504,32,5
15115,goin”,2503,5,1
15116,gold,2,7,2
15117,gold,2,27,3
15118,gold,38,21,4
15119,gold,67,14,5
15120,gold,650,26,5
15121,gold,1423,18,4
15122,gold,1554,36,11
15123,gold,1566,20,6
15124,gold,1822,19,1
15125,gold,2704,25,6
15126,golden,688,3,1
15127,golden,1356,23,3
15128,golden,1613,19,5
15129,golden,2092,9,4
15130,golden,2695,22,7
15131,golf,683,5,2
15132,golf,855,26,2
15133,golf,967,14,4
15134,golf,972,4,1
15135,golf,1830,12,2
15136,golf,2763,7,3
15137,golf,3199,5,1
15138,gone,470,11,5
15139,gone,625,3,0
15140,gone,814,4,0
15141,gone,1045,13,2
15142,gone,1169,5,1
15143,gone,1170,3,1
15144,gone,1329,3,0
15145,gone,1332,3,1
15146,gone,1519,32,7
15147,gone,1643,2,0
15148,gone,1907,25,4
15149,gone,2123,3,0
15150,gone,2268,11,2
15151,gone,2366,9,1
15152,gone,2429,17,1
15153,gone,2437,3,0
15154,gone,2569,2,0
15155,gone,2717,27,3
15156,gone,2786,32,5
15157,gone,2807,3,0
15158,gone,2858,24,3
15159,gone,2902,5,0
15160,gone,3031,1,0
15161,gone?”,1313,16,3
15162,gonnegtion,1184,7,2
15163,good,271,3,2
15164,good,280,0,0
15165,good,295,8,1
15166,good,353,7,1
15167,good,389,4,0
15168,good,590,24,5
15169,good,695,11,1
15170,good,800,6,1
15171,good,873,6,1
15172,good,903,0,0
15173,good,909,0,0
15174,good,957,19,4
15175,good,1010,17,1
15176,good,1079,10,2
15177,good,1430,2,0
15178,good,1722,9,1
15179,good,1823,35,6
15180,good,1889,4,1
15181,good,2310,8,1
15182,good,2479,1,0
15183,good,2632,0,0
15184,good,3060,27,2
15185,good,3199,14,2
15186,goodbye,881,25,5
15187,goodbye,1286,24,2
15188,goodbye,1641,12,5
15189,goodbye,2754,31,9
15190,goodbye,3177,38,11
15191,goodbye,3202,31,7
15192,gorgeous,14,13,2
15193,gorgeous,1044,10,2
15194,gorgeous,1801,4,1
15195,gorgeous,2753,1,0
15196,gorgeous!,110,2,0
15197,gossip,316,3,1
15198,gossip,1943,5,0
15199,got,78,1,0
15200,got,180,2,0
15201,got,217,6,0
15202,got,305,16,2
15203,got,367,12,1
15204,got,408,19,3
15205,got,439,4,1
15206,got,500,22,2
15207,got,552,2,0
15208,got,559,3,0
15209,got,566,20,2
15210,got,600,7,0
15211,got,605,1,0
15212,got,606,11,4
15213,got,608,1,0
15214,got,608,15,3
15215,got,664,1,0
15216,got,696,24,4
15217,got,727,2,0
15218,got,807,8,1
15219,got,853,2,0
15220,got,989,2,0
15221,got,1200,4,0
15222,got,1229,8,2
15223,got,1256,1,0
15224,got,1306,14,1
15225,got,1318,5,2
15226,got,1381,2,0
15227,got,1407,1,0
15228,got,1433,2,0
15229,got,1441,2,0
15230,got,1491,1,0
15231,got,1492,18,5
15232,got,1495,2,0
15233,got,1574,1,0
15234,got,1623,2,0
15235,got,1637,9,3
15236,got,1752,1,0
15237,got,1765,2,0
15238,got,1782,1,0
15239,got,1836,2,0
15240,got,1997,7,1
15241,got,2011,1,0
15242,got,2017,2,0
15243,got,2021,1,0
15244,got,2061,2,0
15245,got,2066,2,0
15246,got,2077,2,0
15247,got,2086,2,0
15248,got,2115,6,0
15249,got,2139,1,0
15250,got,2170,2,0
15251,got,2177,14,0
15252,got,2223,1,0
15253,got,2303,3,0
15254,got,2306,1,0
15255,got,2311,2,0
15256,got,2338,23,0
15257,got,2420,14,0
15258,got,2438,4,1
15259,got,2446,6,0
15260,got,2458,1,0
15261,got,2483,21,6
15262,got,2506,1,0
15263,got,2519,1,0
15264,got,2522,2,0
15265,got,2549,2,0
15266,got,2584,3,0
15267,got,2689,16,4
15268,got,2805,4,0
15269,got,2841,2,0
15270,got,2847,10,4
15271,got,2918,5,0
15272,got,2919,1,0
15273,got,2945,1,0
15274,got,2972,3,0
15275,got,3024,17,3
15276,got,3049,14,4
15277,got,3061,1,0
15278,got,3082,13,1
15279,got,3148,5,0
15280,got,3202,27,6
15281,got,3243,12,1
15282,gothic,731,14,5
15283,gotten,170,1,0
15284,gotten,250,6,0
15285,government,1090,10,2
15286,government,2669,27,6
15287,gown,696,8,0
15288,gown,696,33,8
15289,gowns,1573,20,3
15290,go–but,2671,10,1
15291,gra,723,11,2
15292,grabbed,3225,13,2
15293,grace,1048,42,11
15294,graceful,1475,32,6
15295,graceful,1817,6,1
15296,gracefully,887,3,0
15297,graceless,769,18,5
15298,gradually,234,19,1
15299,gradually,932,2,0
15300,gradually,1059,14,2
15301,gradually,1924,1,0
15302,gradually,3252,15,4
15303,graduated,20,1,0
15304,grail,2671,24,5
15305,grain,2407,19,4
15306,grand,1106,12,5
15307,grandfather’s,18,29,9
15308,granted,746,5,1
15309,granted,1672,39,7
15310,grasp,3255,24,4
15311,grasped,221,7,0
15312,grass,84,10,2
15313,grass,322,53,13
15314,grass,1332,29,10
15315,grass,1391,8,3
15316,grass,1393,6,0
15317,grass,1420,8,2
15318,grass,1426,1,0
15319,grass,1428,2,1
15320,grass,2875,34,6
15321,grass,2886,23,6
15322,grass,3241,9,0
15323,grass?”,1427,2,0
15324,grass–there,1392,5,2
15325,grateful,2856,9,1
15326,grati,1835,11,0
15327,gratiate,1706,27,7
15328,gratified,1213,7,2
15329,gratitude,1743,2,0
15330,grave,25,25,4
15331,grave,607,34,12
15332,grave,1458,4,2
15333,grave,3003,14,3
15334,grave,3165,23,4
15335,gravel,1017,16,4
15336,gravel,2066,13,4
15337,gravel,2553,6,1
15338,gravel,2615,12,4
15339,gravely,768,6,1
15340,gravely,2552,10,2
15341,gravely,3192,0,0
15342,gray’s,660,29,6
15343,great,2,1,1
15344,great,4,24,3
15345,great,10,1,1
15346,great,19,4,1
15347,great,20,30,8
15348,great,27,53,14
15349,great,36,7,3
15350,great,42,1,1
15351,great,44,35,13
15352,great,71,35,8
15353,great,75,1,1
15354,great,112,2,1
15355,great,161,12,5
15356,great,165,2,1
15357,great,214,1,1
15358,great,264,2,1
15359,great,322,1,1
15360,great,361,1,1
15361,great,408,23,4
15362,great,427,27,6
15363,great,461,1,1
15364,great,527,6,2
15365,great,590,2,1
15366,great,636,21,5
15367,great,641,2,1
15368,great,669,19,4
15369,great,714,1,1
15370,great,732,19,6
15371,great,769,33,8
15372,great,772,2,2
15373,great,827,8,2
15374,great,875,2,1
15375,great,930,2,1
15376,great,948,12,5
15377,great,964,10,3
15378,great,1006,24,5
15379,great,1038,35,5
15380,great,1051,1,1
15381,great,1086,3,1
15382,great,1097,1,1
15383,great,1135,3,2
15384,great,1145,9,4
15385,great,1201,3,1
15386,great,1209,2,1
15387,great,1269,29,8
15388,great,1313,30,6
15389,great,1324,2,1
15390,great,1356,2,1
15391,great,1406,6,2
15392,great,1459,8,2
15393,great,1508,25,8
15394,great,1556,34,3
15395,great,1587,3,2
15396,great,1601,2,1
15397,great,1651,3,1
15398,great,1684,18,5
15399,great,1730,2,1
15400,great,1787,28,5
15401,great,1796,5,2
15402,great,1848,45,11
15403,great,1900,5,2
15404,great,1950,2,1
15405,great,2004,1,1
15406,great,2059,8,4
15407,great,2123,9,1
15408,great,2180,26,4
15409,great,2222,1,1
15410,great,2225,2,1
15411,great,2286,5,3
15412,great,2354,8,1
15413,great,2422,7,2
15414,great,2470,1,1
15415,great,2503,1,1
15416,great,2554,1,1
15417,great,2613,1,1
15418,great,2641,20,2
15419,great,2660,23,5
15420,great,2683,6,2
15421,great,2695,9,3
15422,great,2735,2,1
15423,great,2786,16,2
15424,great,2831,2,1
15425,great,2871,17,3
15426,great,2905,12,1
15427,great,2958,4,2
15428,great,2976,37,9
15429,great,2991,8,3
15430,great,3027,17,6
15431,great,3089,2,1
15432,great,3148,13,0
15433,great,3166,1,1
15434,great,3202,11,3
15435,great,3247,2,1
15436,greater,723,38,9
15437,greatest,3253,21,5
15438,greco:,3189,9,2
15439,greedy,2028,4,1
15440,greek,2454,3,1
15441,green,330,10,2
15442,green,1057,11,4
15443,green,1578,23,3
15444,green,1584,4,1
15445,green,1589,5,1
15446,green,1663,15,3
15447,green,1793,3,1
15448,green,2034,2,2
15449,green,2096,4,1
15450,green,2151,6,2
15451,green,2473,15,2
15452,green,2763,6,3
15453,green,3178,52,17
15454,green,3252,32,7
15455,green,3254,22,4
15456,green,3257,4,2
15457,greenhouse,1422,9,4
15458,greenwich,3015,23,5
15459,green–”,1794,3,0
15460,greeting,463,22,5
15461,grew,472,19,2
15462,grew,713,10,2
15463,grew,844,25,5
15464,grew,1121,2,0
15465,grew,2795,10,2
15466,grew,2900,25,2
15467,grey,138,1,0
15468,grey,334,4,2
15469,grey,334,24,6
15470,grey,336,5,1
15471,grey,386,12,4
15472,grey,397,22,4
15473,grey,402,6,2
15474,grey,784,9,2
15475,grey,995,2,0
15476,grey,1006,7,1
15477,grey,1629,1,1
15478,grey,1694,11,4
15479,grey,1862,5,2
15480,grey,2696,2,2
15481,grey,2704,23,6
15482,grey,2844,10,2
15483,grey,2957,27,6
15484,grief,2976,47,11
15485,griefs,6,43,11
15486,grief”,2895,9,3
15487,grieving,1529,6,1
15488,groan,88,19,7
15489,groaned,629,10,1
15490,groaned,1372,3,0
15491,groaning,614,20,7
15492,groaning,933,14,7
15493,groaning,2492,10,4
15494,groaning,2635,11,1
15495,groaning,2797,19,3
15496,groce,2338,33,3
15497,grocer,3248,14,5
15498,grocery,639,1,0
15499,grocery,1938,1,1
15500,grocer’s,1513,10,3
15501,groped,1301,2,0
15502,groped,2326,3,0
15503,grotesque,333,18,4
15504,grotesque,1674,2,1
15505,grotesque,2635,23,4
15506,grotesque,2875,19,3
15507,grotesque,3189,17,4
15508,ground,344,20,6
15509,ground,932,20,6
15510,ground,1270,24,9
15511,ground,3160,26,8
15512,grounds,1582,10,3
15513,group,658,41,10
15514,group,841,24,4
15515,group,1805,6,1
15516,group:,1805,8,2
15517,groups,658,1,1
15518,groups,845,32,9
15519,grow,36,17,6
15520,grow,84,15,3
15521,grow,333,10,3
15522,grow,656,2,1
15523,growing,36,11,4
15524,growing,3185,19,8
15525,grown,1787,5,0
15526,grown,1787,9,1
15527,grown,3241,14,1
15528,growths,1149,16,2
15529,grudging,1928,10,3
15530,gruff,73,4,1
15531,gruff,1979,5,0
15532,gruff,2519,11,2
15533,gruffly,1727,6,0
15534,gs,655,39,11
15535,guard,724,33,11
15536,guely,315,15,2
15537,guess,228,2,0
15538,guess,2411,1,0
15539,guess,3208,35,4
15540,guessed,1890,6,0
15541,guessed,2307,2,0
15542,guessed,2590,19,3
15543,guessed,2617,22,4
15544,guessed,2754,12,5
15545,guessed,3224,26,4
15546,guest,1882,29,6
15547,guest,1884,37,9
15548,guest,3247,10,1
15549,guests,644,9,3
15550,guests,651,31,8
15551,guests,662,18,5
15552,guests,844,17,3
15553,guests,894,18,3
15554,guests,1556,18,0
15555,guests,2868,13,4
15556,guest’s,228,32,4
15557,guide,34,3,1
15558,guiltily,2003,8,1
15559,guilty,2177,7,0
15560,guilty–as,2177,9,0
15561,gulick,1023,17,3
15562,gulls,45,32,9
15563,gulls,514,7,1
15564,gulp,1913,48,14
15565,gument,3028,11,2
15566,gun,781,6,2
15567,gun,1088,8,2
15568,guns,1089,16,2
15569,guns,2689,27,7
15570,gus,1030,6,2
15571,gust,1981,13,2
15572,gust,2210,19,3
15573,gust,2884,2,1
15574,gusts,1516,22,5
15575,guts,74,23,4
15576,gutter,3059,12,3
15577,gut”),1028,1,0
15578,gyman,2336,10,1
15579,gypped,559,4,0
15580,gypsies,659,5,2
15581,h,930,17,5
15582,h,2840,1,0
15583,h!”,930,18,5
15584,ha,57,20,3
15585,ha,2268,20,4
15586,haag,1040,3,0
15587,habit,5,9,3
15588,habit,1696,20,7
15589,habit,1709,21,7
15590,habitants,1848,41,9
15591,habited,52,6,2
15592,had,3,22,3
15593,had,3,27,4
15594,had,15,2,1
15595,had,27,18,5
15596,had,29,1,0
15597,had,29,7,2
15598,had,35,1,0
15599,had,36,21,7
15600,had,39,2,0
15601,had,53,16,2
15602,had,53,22,3
15603,had,57,6,0
15604,had,62,1,0
15605,had,63,15,4
15606,had,68,1,0
15607,had,70,4,0
15608,had,74,20,4
15609,had,76,16,2
15610,had,87,15,1
15611,had,97,5,1
15612,had,100,26,2
15613,had,105,28,5
15614,had,105,47,10
15615,had,106,5,0
15616,had,106,22,5
15617,had,117,3,0
15618,had,139,7,1
15619,had,191,21,5
15620,had,192,1,0
15621,had,194,9,2
15622,had,221,6,0
15623,had,242,2,0
15624,had,243,3,0
15625,had,261,25,5
15626,had,262,9,1
15627,had,263,23,6
15628,had,274,12,0
15629,had,275,1,0
15630,had,275,17,2
15631,had,305,5,0
15632,had,316,4,1
15633,had,316,14,4
15634,had,317,18,6
15635,had,320,20,3
15636,had,323,2,1
15637,had,324,28,6
15638,had,328,2,0
15639,had,331,8,1
15640,had,347,4,1
15641,had,349,8,1
15642,had,354,10,2
15643,had,362,1,0
15644,had,395,1,0
15645,had,453,5,0
15646,had,457,2,0
15647,had,463,1,0
15648,had,464,22,4
15649,had,467,8,1
15650,had,467,19,2
15651,had,469,1,0
15652,had,470,8,4
15653,had,471,4,1
15654,had,475,1,0
15655,had,475,24,5
15656,had,543,4,1
15657,had,558,1,0
15658,had,560,1,0
15659,had,580,9,2
15660,had,589,7,1
15661,had,598,1,0
15662,had,598,26,3
15663,had,613,19,5
15664,had,618,1,0
15665,had,625,2,0
15666,had,662,19,5
15667,had,667,1,0
15668,had,669,1,0
15669,had,669,7,0
15670,had,669,25,5
15671,had,670,38,7
15672,had,684,1,0
15673,had,687,17,1
15674,had,699,16,3
15675,had,724,5,2
15676,had,727,15,2
15677,had,770,4,2
15678,had,771,3,1
15679,had,771,11,3
15680,had,773,2,1
15681,had,777,1,0
15682,had,777,11,2
15683,had,785,12,3
15684,had,805,29,4
15685,had,815,1,0
15686,had,824,19,4
15687,had,855,20,1
15688,had,857,8,2
15689,had,861,1,0
15690,had,861,15,4
15691,had,865,1,0
15692,had,894,8,1
15693,had,907,22,5
15694,had,912,19,5
15695,had,914,3,0
15696,had,914,19,6
15697,had,915,6,3
15698,had,931,13,4
15699,had,935,31,6
15700,had,945,3,1
15701,had,955,2,0
15702,had,971,37,9
15703,had,972,18,3
15704,had,975,5,2
15705,had,978,16,4
15706,had,981,9,1
15707,had,995,11,0
15708,had,996,23,2
15709,had,998,8,2
15710,had,1002,6,1
15711,had,1012,8,1
15712,had,1029,21,1
15713,had,1037,24,3
15714,had,1039,24,5
15715,had,1045,6,1
15716,had,1045,12,2
15717,had,1055,1,0
15718,had,1058,1,0
15719,had,1058,21,5
15720,had,1059,13,2
15721,had,1059,18,2
15722,had,1072,11,1
15723,had,1073,18,3
15724,had,1082,38,7
15725,had,1092,8,2
15726,had,1096,6,2
15727,had,1123,14,4
15728,had,1172,10,3
15729,had,1191,2,0
15730,had,1215,4,0
15731,had,1237,4,0
15732,had,1247,8,2
15733,had,1247,16,3
15734,had,1270,8,2
15735,had,1271,1,0
15736,had,1274,5,1
15737,had,1274,65,13
15738,had,1284,5,2
15739,had,1286,8,0
15740,had,1291,1,0
15741,had,1296,1,0
15742,had,1298,1,0
15743,had,1301,9,2
15744,had,1319,4,1
15745,had,1329,2,0
15746,had,1331,4,0
15747,had,1331,10,1
15748,had,1332,2,1
15749,had,1337,3,0
15750,had,1337,11,2
15751,had,1341,1,0
15752,had,1364,6,0
15753,had,1369,12,2
15754,had,1371,21,6
15755,had,1406,19,5
15756,had,1412,2,1
15757,had,1420,1,0
15758,had,1421,5,1
15759,had,1446,8,0
15760,had,1452,1,0
15761,had,1473,1,0
15762,had,1481,3,0
15763,had,1484,10,2
15764,had,1489,1,0
15765,had,1506,8,1
15766,had,1506,11,1
15767,had,1509,2,1
15768,had,1516,5,1
15769,had,1517,9,2
15770,had,1519,17,4
15771,had,1556,37,3
15772,had,1561,2,0
15773,had,1569,7,0
15774,had,1571,1,0
15775,had,1585,15,1
15776,had,1586,2,0
15777,had,1586,13,3
15778,had,1587,6,2
15779,had,1587,12,3
15780,had,1588,1,0
15781,had,1590,6,1
15782,had,1600,7,0
15783,had,1613,8,2
15784,had,1632,2,0
15785,had,1641,21,7
15786,had,1641,32,9
15787,had,1643,1,0
15788,had,1644,1,0
15789,had,1649,1,0
15790,had,1652,24,4
15791,had,1655,11,2
15792,had,1656,10,2
15793,had,1658,7,2
15794,had,1658,18,3
15795,had,1662,1,0
15796,had,1663,4,0
15797,had,1664,3,0
15798,had,1665,9,0
15799,had,1670,5,3
15800,had,1678,6,1
15801,had,1685,1,0
15802,had,1687,6,1
15803,had,1700,15,3
15804,had,1703,13,4
15805,had,1709,22,7
15806,had,1717,8,0
15807,had,1724,10,3
15808,had,1746,1,0
15809,had,1759,1,0
15810,had,1787,3,0
15811,had,1787,35,6
15812,had,1817,10,1
15813,had,1826,4,0
15814,had,1827,2,0
15815,had,1830,6,1
15816,had,1831,2,0
15817,had,1845,6,1
15818,had,1848,12,2
15819,had,1867,38,10
15820,had,1867,40,10
15821,had,1884,20,4
15822,had,1893,14,2
15823,had,1896,3,0
15824,had,1907,24,4
15825,had,1908,2,0
15826,had,1909,7,0
15827,had,1916,13,4
15828,had,1919,23,3
15829,had,1922,8,0
15830,had,1923,29,5
15831,had,1937,7,1
15832,had,1945,5,1
15833,had,1953,21,5
15834,had,1959,31,9
15835,had,2010,4,0
15836,had,2043,2,0
15837,had,2055,1,0
15838,had,2057,18,3
15839,had,2108,21,4
15840,had,2174,12,2
15841,had,2175,1,0
15842,had,2175,5,0
15843,had,2175,19,4
15844,had,2176,8,2
15845,had,2177,12,0
15846,had,2180,23,3
15847,had,2184,10,6
15848,had,2185,6,0
15849,had,2186,9,1
15850,had,2193,4,1
15851,had,2236,10,0
15852,had,2243,3,1
15853,had,2256,13,2
15854,had,2281,1,0
15855,had,2324,27,6
15856,had,2356,25,5
15857,had,2421,16,2
15858,had,2423,17,5
15859,had,2425,19,2
15860,had,2429,13,1
15861,had,2429,14,1
15862,had,2455,1,0
15863,had,2460,5,0
15864,had,2460,13,1
15865,had,2464,8,1
15866,had,2475,10,1
15867,had,2476,14,3
15868,had,2476,25,6
15869,had,2520,19,2
15870,had,2535,2,0
15871,had,2541,24,5
15872,had,2552,3,1
15873,had,2565,8,0
15874,had,2610,6,0
15875,had,2617,5,1
15876,had,2620,17,4
15877,had,2622,7,1
15878,had,2625,5,0
15879,had,2637,2,0
15880,had,2641,3,0
15881,had,2652,23,5
15882,had,2654,7,1
15883,had,2655,6,1
15884,had,2658,3,0
15885,had,2661,7,0
15886,had,2666,21,0
15887,had,2667,7,1
15888,had,2668,5,0
15889,had,2668,13,1
15890,had,2669,6,2
15891,had,2669,10,2
15892,had,2670,12,0
15893,had,2671,1,0
15894,had,2671,16,1
15895,had,2677,1,0
15896,had,2686,2,1
15897,had,2687,1,0
15898,had,2716,11,2
15899,had,2716,28,7
15900,had,2717,4,0
15901,had,2718,6,0
15902,had,2722,30,8
15903,had,2723,24,7
15904,had,2724,18,2
15905,had,2726,2,1
15906,had,2754,4,1
15907,had,2754,17,6
15908,had,2763,9,3
15909,had,2766,3,0
15910,had,2782,12,3
15911,had,2783,30,7
15912,had,2785,1,0
15913,had,2786,30,5
15914,had,2793,3,0
15915,had,2796,4,0
15916,had,2796,29,6
15917,had,2801,2,0
15918,had,2803,17,5
15919,had,2821,8,0
15920,had,2823,4,0
15921,had,2836,2,0
15922,had,2838,1,0
15923,had,2841,21,3
15924,had,2850,1,0
15925,had,2857,10,4
15926,had,2861,13,2
15927,had,2864,7,2
15928,had,2864,15,2
15929,had,2868,10,4
15930,had,2874,10,0
15931,had,2893,28,7
15932,had,2893,44,8
15933,had,2902,4,0
15934,had,2911,18,4
15935,had,2957,31,6
15936,had,2973,3,0
15937,had,2973,19,4
15938,had,2976,1,0
15939,had,2977,21,2
15940,had,2988,2,0
15941,had,2989,8,1
15942,had,3024,16,3
15943,had,3032,11,4
15944,had,3050,6,0
15945,had,3064,6,1
15946,had,3082,8,1
15947,had,3085,16,2
15948,had,3092,1,0
15949,had,3097,0,0
15950,had,3099,3,0
15951,had,3103,7,2
15952,had,3147,2,0
15953,had,3162,9,2
15954,had,3187,42,10
15955,had,3196,17,2
15956,had,3198,10,1
15957,had,3198,17,2
15958,had,3200,2,0
15959,had,3207,10,0
15960,had,3224,25,4
15961,had,3231,8,0
15962,had,3236,18,1
15963,had,3238,40,2
15964,had,3241,13,1
15965,had,3242,44,13
15966,had,3247,11,1
15967,had,3253,6,1
15968,had,3253,12,2
15969,had,3255,1,0
15970,hadn’t,566,15,1
15971,hadn’t,1061,1,0
15972,hadn’t,1116,2,0
15973,hadn’t,1117,1,0
15974,hadn’t,1219,2,0
15975,hadn’t,1523,10,0
15976,hadn’t,1563,1,0
15977,hadn’t,1707,1,0
15978,hadn’t,1708,12,1
15979,hadn’t,1786,38,11
15980,hadn’t,1870,2,0
15981,hadn’t,1929,1,0
15982,hadn’t,2174,25,3
15983,hadn’t,2569,1,0
15984,hadn’t,2643,16,3
15985,hadn’t,2802,36,6
15986,hadn’t,2836,8,1
15987,hadn’t,2878,15,3
15988,hadn’t,3052,1,0
15989,hadn’t,3166,30,4
15990,hadn’t,3229,9,1
15991,hair,266,16,5
15992,hair,378,11,1
15993,hair,456,18,6
15994,hair,491,5,2
15995,hair,497,10,3
15996,hair,654,12,1
15997,hair,687,5,0
15998,hair,842,13,1
15999,hair,1010,6,0
16000,hair,1149,18,3
16001,hair,1453,4,2
16002,hair,1567,9,2
16003,hair,1617,30,7
16004,hair,2021,3,0
16005,hair,2211,14,4
16006,hair,2450,20,6
16007,hair,2455,30,5
16008,hair,2685,19,1
16009,hair,3069,2,1
16010,hair,3199,23,3
16011,hair;,1696,14,5
