"filename", "language", "Python", "CSV", "Markdown", "JSON", "comment", "blank", "total"
"/home/michael/Desktop/projects/pos_analysis/data/dict/working_set/traversable_text/RiemannSums_traversable.csv", "CSV", 0, 1510, 0, 0, 0, 1, 1511
"/home/michael/Desktop/projects/pos_analysis/data/dict/working_set/traversable_text/Test_input_traversable.csv", "CSV", 0, 4620, 0, 0, 0, 1, 4621
"/home/michael/Desktop/projects/pos_analysis/data/dict/working_set/traversable_text/TheKingInYellow_traversable.csv", "CSV", 0, 120, 0, 0, 0, 1, 121
"/home/michael/Desktop/projects/pos_analysis/data/likely_pos_gaps.csv", "CSV", 0, 18, 0, 0, 0, 1, 19
"/home/michael/Desktop/projects/pos_analysis/extract_words.py", "Python", 12, 0, 0, 0, 3, 2, 17
"/home/michael/Desktop/projects/pos_analysis/extract_words_1_doc.py", "Python", 352, 0, 0, 0, 107, 98, 557
"/home/michael/Desktop/projects/pos_analysis/forest.py", "Python", 678, 0, 0, 0, 35, 152, 865
"/home/michael/Desktop/projects/pos_analysis/formatting_test.py", "Python", 121, 0, 0, 0, 20, 27, 168
"/home/michael/Desktop/projects/pos_analysis/highlight_functions.py", "Python", 101, 0, 0, 0, 34, 20, 155
"/home/michael/Desktop/projects/pos_analysis/identify_themes.py", "Python", 63, 0, 0, 0, 2, 6, 71
"/home/michael/Desktop/projects/pos_analysis/initialize.py", "Python", 3, 0, 0, 0, 0, 1, 4
"/home/michael/Desktop/projects/pos_analysis/load_data.py", "Python", 17, 0, 0, 0, 19, 5, 41
"/home/michael/Desktop/projects/pos_analysis/paths.csv", "CSV", 0, 8, 0, 0, 0, 1, 9
"/home/michael/Desktop/projects/pos_analysis/phrase_doubles.py", "Python", 53, 0, 0, 0, 12, 8, 73
"/home/michael/Desktop/projects/pos_analysis/rect-guide-main/grid_guide.py", "Python", 43, 0, 0, 0, 9, 21, 73
"/home/michael/Desktop/projects/pos_analysis/rect-guide-main/readme.md", "Markdown", 0, 0, 57, 0, 0, 28, 85
"/home/michael/Desktop/projects/pos_analysis/return_pdf.py", "Python", 28, 0, 0, 0, 0, 9, 37
"/home/michael/Desktop/projects/pos_analysis/scraper.py", "Python", 78, 0, 0, 0, 68, 18, 164
"/home/michael/Desktop/projects/pos_analysis/search_word.py", "Python", 154, 0, 0, 0, 4, 19, 177
"/home/michael/Desktop/projects/pos_analysis/skeleton_list.json", "JSON", 0, 0, 0, 1, 0, 0, 1
"/home/michael/Desktop/projects/pos_analysis/sqlite_functions.py", "Python", 55, 0, 0, 0, 15, 9, 79
"/home/michael/Desktop/projects/pos_analysis/test_csir.py", "Python", 18, 0, 0, 0, 3, 1, 22
"/home/michael/Desktop/projects/pos_analysis/traverse_function.py", "Python", 33, 0, 0, 0, 12, 8, 53
"/home/michael/Desktop/projects/pos_analysis/word_to_location.py", "Python", 287, 0, 0, 0, 63, 37, 387
"Total", "-", 4917, 4217384, 57, 747, 1058, 1255, 4225418
