mapped_id,word,sentence_id,location_in_sentence,bundle_id,xmin,ymin,xmax,ymax,Page
640,disaster.,545,0,0,86.4000015258789,445.21966552734375,419.4800720214844,457.35443115234375,2
641,disastrous,371,0,0,87.12000274658203,117.2768325805664,486.3996887207031,127.67443084716795,2
642,"discover,",32,1,0,36.0,298.416015625,557.0823364257812,309.8280029296875,0
643,discussion,410,0,0,96.95999908447266,203.19680786132807,486.8984375,213.5944061279297,2
644,divided,273,1,0,85.44000244140625,441.0368041992188,438.2112121582031,451.4344177246094,1
645,doi:,92,0,0,103.91999816894533,66.43058013916016,226.3267974853516,74.91350555419922,1
646,doi:,679,0,0,104.4000015258789,277.63055419921875,226.80679321289065,286.1134948730469,3
647,downloaded,82,1,0,248.27999877929688,823.8159790039062,348.7120056152344,834.4879760742188,0
648,downloaded,338,1,0,193.66000366210935,701.8159790039062,294.0920104980469,712.4879760742188,1
649,downloaded,606,1,0,193.66000366210935,701.8159790039062,294.0920104980469,712.4879760742188,2
650,downloaded,831,1,0,193.66000366210935,701.8159790039062,294.0920104980469,712.4879760742188,3
651,dramatic,504,0,0,86.63999938964844,374.3168029785156,421.8748779296875,384.7144165039063,2
652,dynastic,135,0,0,85.68000030517578,173.19680786132812,448.9532165527344,183.5944061279297,1
653,ecclesiastical,739,0,0,86.16000366210938,421.3567810058594,444.3731689453125,431.75439453125,3
654,ecclesiastical,775,0,0,85.91999816894531,494.32611083984375,440.1701049804688,506.2706604003906,3
655,economic,732,0,0,85.91999816894531,409.1167907714844,448.6585693359375,419.514404296875,3
656,emperors,269,1,0,85.44000244140625,428.5567932128906,449.6488342285156,438.9544067382813,1
657,emphasizing,452,1,0,86.63999938964844,276.4473571777344,461.9787902832031,287.40289306640625,2
658,empire,335,0,0,85.19999694824219,563.3409423828125,449.291748046875,574.4866333007812,1
659,empire.,301,1,0,85.19999694824219,502.195556640625,451.3694152832031,513.5821533203125,1
660,empty,709,1,0,86.16000366210938,361.062255859375,445.07275390625,371.2189331054688,3
661,enclaves,320,0,0,85.19999694824219,538.9585571289062,452.07025146484375,549.9774780273438,1
662,end,570,1,0,96.72000122070312,508.5628662109375,418.2617492675781,518.2250366210938,2
663,end,584,0,0,86.16000366210938,531.9555053710938,420.4214477539063,543.3421020507812,2
664,endless,134,1,0,85.68000030517578,173.19680786132812,448.9532165527344,183.5944061279297,1
665,engaging,237,1,0,85.44000244140625,380.0767822265625,450.6990356445313,390.4743957519531,1
666,engendered,377,1,0,87.12000274658203,129.278564453125,487.7887573242188,140.2974853515625,2
667,enormous,471,0,0,86.63999938964844,313.5968017578125,415.87158203125,323.9944152832031,2
668,epochal,110,0,0,85.91999816894531,123.47550964355467,448.9319458007813,134.86215209960938,1
669,"escape,",577,0,0,85.91999816894531,520.4222412109375,419.2256164550781,530.5789184570312,2
670,especially,412,0,0,96.95999908447266,203.19680786132807,486.8984375,213.5944061279297,2
671,especially,658,1,0,86.63999938964844,152.94097900390625,487.0475769042969,164.08670043945312,3
672,essays,810,0,0,85.68000030517578,556.716796875,440.1392517089844,567.1143798828125,3
673,even,354,1,0,87.36000061035156,81.03678131103516,490.5900268554688,91.43437957763672,2
674,events,110,1,0,85.91999816894531,123.47550964355467,448.9319458007813,134.86215209960938,1
675,"events,",117,0,0,85.91999816894531,147.9554901123047,453.3544006347656,159.34213256835938,1
676,everyday,199,0,0,85.68000030517578,295.0209655761719,449.7000427246094,306.16668701171875,1
677,evident,405,1,0,86.87999725341797,191.1422576904297,489.1562194824219,201.29893493652344,2
