mapped_id,word,sentence_id,location_in_sentence,bundle_id,xmin,ymin,xmax,ymax,Page
299,f,92,0,0,270.24609375,233.0870361328125,274.653564453125,241.05712890625,1
300,f,94,0,0,304.44110107421875,215.8705596923828,310.5860595703125,227.8257598876953,1
301,f,103,0,0,260.98199462890625,273.9340515136719,265.38946533203125,281.9041442871094,1
302,f,105,0,0,295.177001953125,256.7175598144531,301.32196044921875,268.6727600097656,1
303,f,113,0,0,235.82598876953125,314.7810974121094,240.23345947265625,322.7511901855469,1
304,f,115,0,0,270.0209655761719,297.56463623046875,276.1659240722656,309.51983642578125,1
305,f,134,0,0,299.6510009765625,378.6548461914063,316.914306640625,390.6100463867188,1
306,f,136,1,0,334.7590026855469,381.4166870117188,341.4060974121094,393.3718872070313,1
307,f,154,0,0,70.93599700927734,299.70294189453125,108.04792785644533,308.6693420410156,2
308,f,214,0,0,387.876953125,142.18698120117188,399.0849609375,151.15338134765625,2
309,f,219,1,0,327.9179382324219,203.7850646972656,543.2191162109375,212.75146484375,2
310,find,31,0,0,68.95794677734375,428.4216613769531,152.2139892578125,440.3768615722656,0
311,first,198,0,0,70.93600463867188,669.5169677734375,222.5757751464844,678.4833984375,2
312,five,169,0,0,87.87300109863281,473.9509582519531,197.94454956054688,482.9173583984375,2
313,form,11,0,0,177.0970001220703,245.1611328125,181.59213256835935,253.1312255859375,0
314,formula,74,0,0,68.95800018310547,76.03865051269531,558.0691528320312,87.99385070800781,1
315,give,41,0,0,79.75299072265625,554.4306640625,265.75201416015625,566.3858642578125,0
316,give,44,0,0,79.7530517578125,576.45068359375,246.5759735107422,588.4058837890625,0
317,give,47,0,0,68.95819091796875,600.5946655273438,558.0574951171875,612.5498657226562,0
318,give,53,0,0,68.95819091796875,600.5946655273438,558.0574951171875,612.5498657226562,0
319,given,180,0,0,82.24400329589844,520.5689697265625,290.0852355957031,529.535400390625,2
320,given,182,0,0,82.24400329589844,520.5689697265625,290.0852355957031,529.535400390625,2
321,given,235,0,0,315.8630065917969,273.3544616699219,323.5382385253906,282.32086181640625,2
322,gives,60,0,0,94.71119689941406,653.6306762695312,230.4505615234375,665.5858764648438,0
323,gives,63,1,0,94.71119689941406,690.0966796875,238.5681610107422,702.0518798828125,0
324,giving,71,0,0,68.95800018310547,76.03865051269531,558.0691528320312,87.99385070800781,1
325,goes,125,1,0,68.9580078125,332.1236572265625,558.045166015625,344.078857421875,1
326,graph,50,0,0,68.95819091796875,600.5946655273438,558.0574951171875,612.5498657226562,0
327,idea,80,1,0,68.95809936523438,149.14259338378906,214.4528961181641,161.09779357910156,1
328,indicated,186,0,0,70.93600463867188,554.483642578125,75.42276000976562,562.5533447265625,2
329,infinity,126,0,0,68.9580078125,332.1236572265625,558.045166015625,344.078857421875,1
330,integral,180,1,0,82.24400329589844,520.5689697265625,290.0852355957031,529.535400390625,2
331,integral,233,0,0,339.2250061035156,238.67398071289065,549.1552124023438,247.640380859375,2
332,integral.,57,1,0,68.95819091796875,615.0406494140625,379.6618957519531,626.995849609375,0
333,integral.,128,0,0,68.9580078125,346.5696716308594,401.6832580566406,358.5248718261719,1
334,integral.,270,0,0,185.9810028076172,51.8629035949707,426.1184387207031,76.6500015258789,3
335,k,78,0,0,155.760986328125,112.59059143066406,161.84617614746094,124.54579162597656,1
