mapped_id,word,sentence_id,location_in_sentence,bundle_id,xmin,ymin,xmax,ymax,Page
1762,separating,682,0,0,53.67902755737305,341.71697998046875,221.75808715820312,351.6795654296875,3
1763,separating,699,0,0,192.84661865234372,451.23583984375,221.7979431152344,461.1984252929688,3
1764,separating,732,0,0,296.5473022460937,90.55982971191406,412.4561767578125,100.52243041992188,3
1765,set,152,0,0,244.36273193359372,440.3015441894531,412.4118041992188,450.2641296386719,0
1766,set,266,1,0,53.67930603027344,431.9180603027344,142.99600219726562,441.8806457519531,1
1767,set,640,0,0,53.67903137207031,160.58692932128906,194.2294006347656,170.54953002929688,3
1768,set,669,1,0,53.67903137207031,281.9812316894531,221.95437622070312,291.9438171386719,3
1769,set,674,1,0,53.67903137207031,293.9761962890625,221.76800537109372,303.93878173828125,3
1770,set,990,1,0,53.67893981933594,580.9258422851562,90.5286102294922,590.8884887695312,4
1771,set,992,1,0,53.67893981933594,604.7962646484375,192.6173553466797,614.7589111328125,4
1772,set,1036,1,0,244.3630828857422,572.9359130859375,412.5007629394531,582.8985595703125,4
1773,set,1047,0,0,244.3630828857422,608.80126953125,412.51068115234375,618.763916015625,4
1774,"set,",535,1,0,244.38302612304688,257.81201171875,412.3196411132813,267.77459716796875,2
1775,"set,",633,0,0,53.67903137207031,136.59693908691406,221.90548706054688,146.55953979492188,3
1776,"set,",689,1,0,53.689002990722656,377.5823364257813,221.84376525878903,387.544921875,3
1777,"set,",1035,1,0,244.3630828857422,560.9409790039062,412.3453063964844,570.9036254882812,4
1778,set.,1032,0,0,244.3630828857422,548.9459838867188,412.3861389160156,558.9086303710938,4
1779,sets,50,0,0,53.67857360839844,401.8160705566406,221.66989135742188,411.7786560058594,0
1780,sets,218,1,0,53.679046630859375,174.4848175048828,221.9374237060547,184.44741821289065,1
1781,sets,521,0,0,244.38302612304688,210.0712127685547,412.5617370605469,220.0338134765625,2
1782,sets,576,1,0,244.3557891845703,450.6358337402344,412.385009765625,460.5984191894531,2
1783,sets,593,0,0,244.3557891845703,522.3665161132812,412.5125732421875,532.3291625976562,2
1784,sets,628,0,0,53.67903137207031,112.7265167236328,221.71820068359372,122.68911743164062,3
1785,sets,684,0,0,53.67902755737305,341.71697998046875,221.75808715820312,351.6795654296875,3
1786,sets,704,1,0,53.68901062011719,475.1062316894531,221.7600555419922,485.0688171386719,3
1787,sets,741,1,0,244.34327697753903,126.4252471923828,392.4920043945313,136.38784790039062,3
1788,sets,766,0,0,244.35324096679688,306.250244140625,412.5220031738281,316.2128295898437,3
1789,sets,785,1,0,244.353271484375,390.5836486816406,412.468994140625,400.5462341308594,3
1790,sets,797,0,0,244.353271484375,426.4490051269531,373.2552795410156,436.4115905761719,3
1791,sets,841,0,0,275.0790405273437,79.9000244140625,348.8576354980469,86.87382507324219,4
1792,sets,1061,1,0,53.67608642578125,318.440673828125,221.87466430664065,328.4032592773437,5
1793,"sets,",695,1,0,53.689002990722656,427.3654479980469,97.11597442626952,437.3280334472656,3
1794,sets.,191,1,0,244.36273193359372,595.6483154296875,332.93218994140625,605.6109619140625,0
1795,sets.,213,1,0,53.67903137207031,126.74397277832033,190.95867919921875,136.70657348632812,1
1796,sets.,533,1,0,244.38302612304688,257.81201171875,412.3196411132813,267.77459716796875,2
1797,sets.,666,1,0,53.67903137207031,270.1058044433594,164.70924377441406,280.0683898925781,3
1798,showed,69,0,0,53.67857360839844,485.541748046875,221.70181274414065,495.50433349609375,0
1799,showed,155,0,0,244.36273193359372,464.17193603515625,412.7178039550781,474.134521484375,0
1800,showed,1096,1,0,53.67609405517578,509.6429138183594,221.69932556152344,519.6055297851562,5
1801,shown,343,0,0,244.36383056640625,383.908447265625,412.5623779296875,393.87103271484375,1
1802,shows,536,1,0,244.38302612304688,257.81201171875,412.3196411132813,267.77459716796875,2
1803,shows,659,0,0,63.76118087768555,246.1158599853516,221.8028564453125,256.0784606933594,3
1804,shows,785,0,0,244.353271484375,390.5836486816406,412.468994140625,400.5462341308594,3
1805,shows,1052,0,0,400.8610229492188,659.7967529296875,414.1780395507813,667.7767333984375,4
1806,sible,132,1,0,244.36273193359372,379.1212158203125,343.4048156738281,389.0838012695313,0
1807,signed,759,1,0,244.35324096679688,282.26031494140625,412.4005126953125,292.222900390625,3
1808,similar,95,1,0,244.36273193359372,235.65977478027344,412.44573974609375,245.62237548828125,0
1809,simple,216,1,0,53.67903137207031,150.61439514160156,105.04818725585938,160.57699584960938,1
1810,sion,86,0,0,244.36273193359372,199.7944183349609,412.56939697265625,209.75701904296875,0
1811,situation,17,0,0,53.67857360839844,270.349609375,221.7575836181641,280.31219482421875,0
1812,sive,11,0,0,53.67857360839844,246.4792022705078,221.69888305664065,256.4418029785156,0
