word,noun,verb,adjective,adverb,auxiliary,compositions,conjunctions,determiners,existential_determiners,modifiers,negative_quantifiers,prepositions,universal_determiners,possessive_determiners,pronouns,frequency,review_count,avg_sentiment
accommodating,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4728
certin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.624
gags,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9446
kmh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.702
phoney,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2297
belittles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4215
stationery,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5267
suggestes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.877
bebee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.877
blacklist,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.877
knowledgable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7269
uth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
banyak,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6369
chlna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5574
mja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5574
camre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5574
tehlka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5574
sweetie,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.763
iusse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8126
overconfident,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1513
typers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.763
favv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6249
kyakykyawan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1232
karshe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1232
albarkacin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1232
annabi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1232
subversive,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
encrypted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
trill,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
dayake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1232
cikin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1232
rana,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1232
juma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1232
mugama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1232
lfy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1232
trenches,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7579
foreclosure,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.743
representing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.743
reliabl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4478
ubangiji,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1232
rahama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1232
yasadamu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1232
alkhairin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1232
boston,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4404
terrier,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4404
fuller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7906
wtc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.7469
photowith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.7356
howell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.7356
lester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.7356
overlapped,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1027
muyi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1232
relonch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6597
rech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1531
vinayak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4019
teammates,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9765
sencerily,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9765
petr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9765
bajger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9765
questuons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4824
janretion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
nested,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8658
beather,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4003
karsakhte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3818
loye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0487
buckle,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6293
woeking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1779
sidenote,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6478
theripst,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8975
qrong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0258
doctorate,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8885
playersno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9894
usedhighly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9894
wepeons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1695
imposible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8519
doomscrolling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4767
omd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9182
slice,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9182
contentsafety,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8687
fetish,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8687
handdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8687
eptien,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.897
eccomenddt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5411
apriacheable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9765
assististant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9765
tlthe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9746
factoring,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7552
disjointed,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7552
beckons,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7552
brilliantit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7717
shaimat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1406
investmenting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8051
profesional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.765
obim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9746
freed,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8126
mre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
dynamite,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5849
peshab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9692
wondarfull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9676
vkt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5859
sugget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8854
prodect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8854
conpany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8854
scinarioes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3855
yaariyan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8555
jamuna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8555
triage,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.93
cries,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9759
bitching,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9759
oohs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8433
ahhs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8433
frastetion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8854
drowing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9231
sehr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9569
klug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9569
vali,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9569
mlm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8487
beverley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1618
spicer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1618
gals,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7494
medflow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5267
ingine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6801
metro,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9411
gloomiest,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0258
rightnow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7845
workspaces,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9569
extremly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8779
egoistic,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8244
resesrched,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8074
biotic,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7506
phishing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4588
minits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2716
showup,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.477
parched,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.477
reselect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5707
symble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7845
unusal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7845
thatthokjadzhazdjroudchaaibhkharrard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
dokhchzdathoidaochdouadgharatdhthatthdyabkhathvazhrajkhathdothakjhwatkhdmedkattoukdvdajzhak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
tat,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
yadjatkaivatokhtdzhdthhaikthdydattt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
ththdordok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
pamplets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5625
toolsets,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1779
frankliest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8244
motherboard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.078
flatly,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.765
sanctioning,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4588
wracked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.908
workin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1779
joshua,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8251
caracters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.34
stubbornit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3506
reappearing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.6392
leveraged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4404
moreproviding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.974
daisy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.2263
paraphrasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0752
niggah,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9569
workds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7374
hiccuping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3182
strayed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7096
insiteful,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8055
icwas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7964
collegge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7964
embarassing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5719
acciracate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8906
retracting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0914
bto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9506
localization,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.611
uiu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8271
bayd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8555
wersion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8555
jeap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8555
falter,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9657
bestly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7902
bgt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8795
chhattisgarh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8737
snapchat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7941
illicits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7941
milata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9402
biginig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7615
biggerners,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7615
bonded,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8879
badddd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.7543
foremost,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9835
sbt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9835
proverbs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4404
agaisnt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.6486
rahmatullahe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
loft,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1901
enclosed,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1901
laziest,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9186
parse,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9186
viruses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7845
unconvincing,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.2617
najron,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
perpeut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4588
ns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8919
actioning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.7808
excep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8807
lovethis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8519
senseless,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9201
askto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9572
usted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6369
elanor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7496
starte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.2144
eaay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6808
cyrus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.946
therapeutic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.946
dannykat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.946
espeically,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5826
shield,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.6486
chhaiye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
forbid,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9366
stucked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7906
bfdi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.86
maake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3514
vibrates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7269
alai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.2732
coctober,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3436
contredicts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3436
docter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7783
jittering,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7538
misintercept,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.6126
etethicsyoyouight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.6126
aggersive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.6126
tenaciously,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0129
bihar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4767
noet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7615
othes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7615
goodetter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7615
sheir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
amerika,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
maje,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7344
haptic,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7269
kemper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8481
schoolwise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.908
outlound,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6705
poisonous,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8622
furthering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.743
lajawab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
layering,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0248
cheet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8393
withe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7344
khelta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.7351
slid,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1531
faaaaahhh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8015
uace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.91
berry,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8622
itdownonce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9572
tid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8693
oppuntunities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9303
toot,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.875
rehna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.875
businessmen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8828
grunt,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.296
thur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8658
tuft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8658
aback,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.937
gstars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.937
dogwalking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3612
wobbles,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4019
bhuth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.886
doun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8516
technicians,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9593
empaty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9062
ket,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4754
dekte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4754
descisions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4404
humoured,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8919
collabed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.743
fulfillment,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5574
visionary,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9281
aaalllll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9423
cheeseburgers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9572
faithfully,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8496
flea,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
rex,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
shool,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7972
bece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8093
computern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.6478
respinse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1531
brainy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9182
austin,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2732
qualifies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6705
disengage,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.965
resourcefulness,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.802
jedi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4754
fireguard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.895
ats,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9376
pathophysiologies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9376
animes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3612
quailty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1531
upgread,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6249
lase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4404
wahiad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.204
ragebait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3689
doughball,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4404
discusion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2732
groomer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9639
cowgirl,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9639
anthe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9639
intervene,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8343
seedream,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8343
piliot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3612
cris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3612
defendant,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8442
reaply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9118
asec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6478
enraged,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9608
reslove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.743
nally,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6369
freefire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9628
intetactions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9839
moi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9839
manatee,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7264
dobke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1027
