word,pos,source_base
countermine,verb,countermine
countermined,verb,countermine
countermines,verb,countermine
countermining,verb,countermine
counterplot,verb,counterplot
counterplots,verb,counterplot
counterplotted,verb,counterplot
counterplotting,verb,counterplot
counterpoint,verb,counterpoint
counterpointed,verb,counterpoint
counterpointing,verb,counterpoint
counterpoints,verb,counterpoint
counterpoise,verb,counterpoise
counterpoised,verb,counterpoise
counterpoises,verb,counterpoise
counterpoising,verb,counterpoise
counterpose,verb,counterpose
counterposed,verb,counterpose
counterposes,verb,counterpose
counterposing,verb,counterpose
counterred,verb,counter
counterring,verb,counter
counters,verb,counter
countersign,verb,countersign
countersigned,verb,countersign
countersigning,verb,countersign
countersigns,verb,countersign
countersink,verb,countersink
countersinked,verb,countersink
countersinking,verb,countersink
countersinks,verb,countersink
counterstrike,verb,counterstrike
counterstriked,verb,counterstrike
counterstrikes,verb,counterstrike
counterstriking,verb,counterstrike
countervail,verb,countervail
countervailed,verb,countervail
countervailing,verb,countervail
countervails,verb,countervail
counterweight,verb,counterweight
counterweighted,verb,counterweight
counterweighting,verb,counterweight
counterweights,verb,counterweight
counting,verb,count
country-dance,verb,country-dance
counts,verb,count
couple,verb,couple
couple_on,verb,couple_on
couple_up,verb,couple_up
coupled,verb,couple
couples,verb,couple
coupling,verb,couple
course,verb,course
coursed,verb,course
courses,verb,course
coursing,verb,course
court,verb,court
court-martial,verb,court-martial
court_favor,verb,court_favor
court_favour,verb,court_favour
courted,verb,court
courting,verb,court
courts,verb,court
covenant,verb,covenant
covenanted,verb,covenant
covenanting,verb,covenant
covenants,verb,covenant
cover,verb,cover
cover_for,verb,cover_for
cover_up,verb,cover_up
coverred,verb,cover
coverring,verb,cover
covers,verb,cover
covet,verb,covet
covets,verb,covet
covetted,verb,covet
covetting,verb,covet
cow,verb,cow
cowed,verb,cow
cower,verb,cower
cowerred,verb,cower
cowerring,verb,cower
cowers,verb,cower
cowhide,verb,cowhide
cowhided,verb,cowhide
cowhides,verb,cowhide
cowhiding,verb,cowhide
cowing,verb,cow
cowl,verb,cowl
cowled,verb,cowl
cowling,verb,cowl
cowls,verb,cowl
cows,verb,cow
cox,verb,cox
coxed,verb,cox
coxes,verb,cox
coxing,verb,cox
cozen,verb,cozen
cozenned,verb,cozen
cozenning,verb,cozen
cozens,verb,cozen
cozy_up,verb,cozy_up
crab,verb,crab
crabbed,verb,crab
crabbing,verb,crab
crabs,verb,crab
crack,verb,crack
crack_down,verb,crack_down
crack_up,verb,crack_up
cracked,verb,crack
cracking,verb,crack
crackle,verb,crackle
crackled,verb,crackle
crackles,verb,crackle
crackling,verb,crackle
cracks,verb,crack
cradle,verb,cradle
cradled,verb,cradle
cradles,verb,cradle
cradling,verb,cradle
craft,verb,craft
crafted,verb,craft
crafting,verb,craft
crafts,verb,craft
cram,verb,cram
crammed,verb,cram
cramming,verb,cram
cramp,verb,cramp
cramped,verb,cramp
cramping,verb,cramp
cramps,verb,cramp
crams,verb,cram
cranch,verb,cranch
cranched,verb,cranch
cranches,verb,cranch
cranching,verb,cranch
crane,verb,crane
craned,verb,crane
cranes,verb,crane
craning,verb,crane
crank,verb,crank
crank_out,verb,crank_out
crank_up,verb,crank_up
cranked,verb,crank
cranking,verb,crank
cranks,verb,crank
crap,verb,crap
crap_up,verb,crap_up
crape,verb,crape
craped,verb,crape
crapes,verb,crape
craping,verb,crape
crapped,verb,crap
crapping,verb,crap
craps,verb,crap
crash,verb,crash
crash-dive,verb,crash-dive
crash_land,verb,crash_land
crashed,verb,crash
crashes,verb,crash
crashing,verb,crash
crate,verb,crate
crated,verb,crate
crates,verb,crate
crating,verb,crate
craunch,verb,craunch
craunched,verb,craunch
craunches,verb,craunch
craunching,verb,craunch
crave,verb,crave
craved,verb,crave
craves,verb,crave
craving,verb,crave
crawfish,verb,crawfish
crawfish_out,verb,crawfish_out
crawfished,verb,crawfish
crawfishes,verb,crawfish
crawfishing,verb,crawfish
crawl,verb,crawl
crawl_in,verb,crawl_in
crawled,verb,crawl
crawling,verb,crawl
crawls,verb,crawl
crayon,verb,crayon
crayonned,verb,crayon
crayonning,verb,crayon
crayons,verb,crayon
craze,verb,craze
crazed,verb,craze
crazes,verb,craze
crazing,verb,craze
creak,verb,creak
creaked,verb,creak
creaking,verb,creak
creaks,verb,creak
cream,verb,cream
cream_off,verb,cream_off
creamed,verb,cream
creaming,verb,cream
creams,verb,cream
crease,verb,crease
creased,verb,crease
creases,verb,crease
creasing,verb,crease
create,verb,create
create_by_mental_act,verb,create_by_mental_act
create_from_raw_material,verb,create_from_raw_material
create_from_raw_stuff,verb,create_from_raw_stuff
create_mentally,verb,create_mentally
create_verbally,verb,create_verbally
created,verb,create
creates,verb,create
creating,verb,create
credit,verb,credit
credits,verb,credit
creditted,verb,credit
creditting,verb,credit
creep,verb,creep
creep_in,verb,creep_in
creep_up,verb,creep_up
creeped,verb,creep
creeping,verb,creep
creeps,verb,creep
cremate,verb,cremate
cremated,verb,cremate
cremates,verb,cremate
cremating,verb,cremate
crenel,verb,crenel
crenelate,verb,crenelate
crenelated,verb,crenelate
crenelates,verb,crenelate
crenelating,verb,crenelate
crenellate,verb,crenellate
crenellated,verb,crenellate
crenellates,verb,crenellate
crenellating,verb,crenellate
crenelled,verb,crenel
crenelling,verb,crenel
crenels,verb,crenel
creolize,verb,creolize
creolized,verb,creolize
creolizes,verb,creolize
creolizing,verb,creolize
creosote,verb,creosote
creosoted,verb,creosote
creosotes,verb,creosote
creosoting,verb,creosote
crepe,verb,crepe
creped,verb,crepe
crepes,verb,crepe
creping,verb,crepe
crepitate,verb,crepitate
crepitated,verb,crepitate
crepitates,verb,crepitate
crepitating,verb,crepitate
crept,verb,crept
crepted,verb,crept
crepting,verb,crept
crepts,verb,crept
crescendo,verb,crescendo
crescendoed,verb,crescendo
crescendoes,verb,crescendo
crescendoing,verb,crescendo
crest,verb,crest
crested,verb,crest
cresting,verb,crest
crests,verb,crest
crew,verb,crew
crewed,verb,crew
crewing,verb,crew
crews,verb,crew
crib,verb,crib
cribbed,verb,crib
cribbing,verb,crib
cribs,verb,crib
crick,verb,crick
cricked,verb,crick
cricket,verb,cricket
crickets,verb,cricket
cricketted,verb,cricket
cricketting,verb,cricket
cricking,verb,crick
cricks,verb,crick
cried,verb,cry
cries,verb,cry
criminalise,verb,criminalise
criminalised,verb,criminalise
criminalises,verb,criminalise
criminalising,verb,criminalise
criminalize,verb,criminalize
criminalized,verb,criminalize
criminalizes,verb,criminalize
criminalizing,verb,criminalize
criminate,verb,criminate
criminated,verb,criminate
criminates,verb,criminate
criminating,verb,criminate
crimp,verb,crimp
crimped,verb,crimp
crimping,verb,crimp
crimps,verb,crimp
crimson,verb,crimson
crimsonned,verb,crimson
crimsonning,verb,crimson
crimsons,verb,crimson
cringe,verb,cringe
cringed,verb,cringe
cringes,verb,cringe
cringing,verb,cringe
crinkle,verb,crinkle
crinkled,verb,crinkle
crinkles,verb,crinkle
crinkling,verb,crinkle
cripple,verb,cripple
crippled,verb,cripple
cripples,verb,cripple
crippling,verb,cripple
crisp,verb,crisp
crisped,verb,crisp
crispen,verb,crispen
crispenned,verb,crispen
crispenning,verb,crispen
crispens,verb,crispen
crisping,verb,crisp
crisps,verb,crisp
crisscross,verb,crisscross
crisscrossed,verb,crisscross
crisscrosses,verb,crisscross
crisscrossing,verb,crisscross
criticise,verb,criticise
criticised,verb,criticise
criticises,verb,criticise
criticising,verb,criticise
criticize,verb,criticize
criticized,verb,criticize
criticizes,verb,criticize
criticizing,verb,criticize
critique,verb,critique
critiqued,verb,critique
critiques,verb,critique
critiquing,verb,critique
croak,verb,croak
croaked,verb,croak
croaking,verb,croak
croaks,verb,croak
crochet,verb,crochet
crochets,verb,crochet
crochetted,verb,crochet
crochetting,verb,crochet
crock,verb,crock
crock_up,verb,crock_up
crocked,verb,crock
crocking,verb,crock
crocks,verb,crock
cronk,verb,cronk
cronked,verb,cronk
cronking,verb,cronk
cronks,verb,cronk
crook,verb,crook
crooked,verb,crook
crooking,verb,crook
crooks,verb,crook
croon,verb,croon
crooned,verb,croon
crooning,verb,croon
croons,verb,croon
crop,verb,crop
crop_out,verb,crop_out
crop_up,verb,crop_up
cropped,verb,crop
cropping,verb,crop
crops,verb,crop
croquet,verb,croquet
croqueted,verb,croquet
croqueting,verb,croquet
croquets,verb,croquet
cross,verb,cross
cross-check,verb,cross-check
cross-dress,verb,cross-dress
cross-fertilise,verb,cross-fertilise
cross-fertilize,verb,cross-fertilize
cross-file,verb,cross-file
cross-index,verb,cross-index
cross-link,verb,cross-link
cross-pollinate,verb,cross-pollinate
cross-refer,verb,cross-refer
cross_examine,verb,cross_examine
cross_off,verb,cross_off
cross_oneself,verb,cross_oneself
cross_out,verb,cross_out
cross_question,verb,cross_question
crossbreed,verb,crossbreed
crossbreeded,verb,crossbreed
crossbreeding,verb,crossbreed
crossbreeds,verb,crossbreed
crosscut,verb,crosscut
crosscuts,verb,crosscut
crosscutted,verb,crosscut
crosscutting,verb,crosscut
crossed,verb,cross
crosses,verb,cross
crosshatch,verb,crosshatch
crosshatched,verb,crosshatch
crosshatches,verb,crosshatch
crosshatching,verb,crosshatch
crossing,verb,cross
crossruff,verb,crossruff
crossruffed,verb,crossruff
crossruffing,verb,crossruff
crossruffs,verb,crossruff
crouch,verb,crouch
crouched,verb,crouch
crouches,verb,crouch
crouching,verb,crouch
crow,verb,crow
crowd,verb,crowd
crowd_out,verb,crowd_out
crowd_together,verb,crowd_together
crowded,verb,crowd
crowding,verb,crowd
crowds,verb,crowd
crowed,verb,crow
crowing,verb,crow
crown,verb,crown
crowned,verb,crown
crowning,verb,crown
crowns,verb,crown
crows,verb,crow
crucified,verb,crucify
crucifies,verb,crucify
crucify,verb,crucify
crucifying,verb,crucify
cruise,verb,cruise
cruised,verb,cruise
cruises,verb,cruise
cruising,verb,cruise
crumb,verb,crumb
crumbed,verb,crumb
crumbing,verb,crumb
crumble,verb,crumble
crumbled,verb,crumble
crumbles,verb,crumble
crumbling,verb,crumble
crumbs,verb,crumb
crump,verb,crump
crumped,verb,crump
crumping,verb,crump
crumple,verb,crumple
crumpled,verb,crumple
crumples,verb,crumple
crumpling,verb,crumple
crumps,verb,crump
crunch,verb,crunch
crunched,verb,crunch
crunches,verb,crunch
crunching,verb,crunch
crusade,verb,crusade
crusaded,verb,crusade
crusades,verb,crusade
crusading,verb,crusade
crush,verb,crush
crush_out,verb,crush_out
crushed,verb,crush
crushes,verb,crush
crushing,verb,crush
crust,verb,crust
crusted,verb,crust
crusting,verb,crust
crusts,verb,crust
cry,verb,cry
cry_for,verb,cry_for
cry_out,verb,cry_out
cry_out_for,verb,cry_out_for
crying,verb,cry
crystalise,verb,crystalise
crystalised,verb,crystalise
crystalises,verb,crystalise
crystalising,verb,crystalise
crystalize,verb,crystalize
crystalized,verb,crystalize
crystalizes,verb,crystalize
crystalizing,verb,crystalize
crystallise,verb,crystallise
crystallised,verb,crystallise
crystallises,verb,crystallise
crystallising,verb,crystallise
crystallize,verb,crystallize
crystallized,verb,crystallize
crystallizes,verb,crystallize
crystallizing,verb,crystallize
cub,verb,cub
cubbed,verb,cub
cubbing,verb,cub
cube,verb,cube
cubed,verb,cube
cubes,verb,cube
cubing,verb,cube
cubs,verb,cub
cuckold,verb,cuckold
cuckolded,verb,cuckold
cuckolding,verb,cuckold
cuckolds,verb,cuckold
cuckoo,verb,cuckoo
cuckooed,verb,cuckoo
cuckooes,verb,cuckoo
cuckooing,verb,cuckoo
cuddle,verb,cuddle
cuddled,verb,cuddle
cuddles,verb,cuddle
cuddling,verb,cuddle
cudgel,verb,cudgel
cudgelled,verb,cudgel
cudgelling,verb,cudgel
cudgels,verb,cudgel
cue,verb,cue
cued,verb,cue
cues,verb,cue
cuff,verb,cuff
cuffed,verb,cuff
cuffing,verb,cuff
cuffs,verb,cuff
cuing,verb,cue
cull,verb,cull
cull_out,verb,cull_out
culled,verb,cull
culling,verb,cull
culls,verb,cull
culminate,verb,culminate
culminated,verb,culminate
culminates,verb,culminate
culminating,verb,culminate
cultivate,verb,cultivate
cultivated,verb,cultivate
cultivates,verb,cultivate
cultivating,verb,cultivate
culture,verb,culture
cultured,verb,culture
cultures,verb,culture
culturing,verb,culture
cumber,verb,cumber
cumberred,verb,cumber
cumberring,verb,cumber
cumbers,verb,cumber
cumulate,verb,cumulate
cumulated,verb,cumulate
cumulates,verb,cumulate
cumulating,verb,cumulate
cup,verb,cup
cupped,verb,cup
cupping,verb,cup
cups,verb,cup
curb,verb,curb
curbed,verb,curb
curbing,verb,curb
curbs,verb,curb
curdle,verb,curdle
curdled,verb,curdle
curdles,verb,curdle
curdling,verb,curdle
cure,verb,cure
cured,verb,cure
cures,verb,cure
curing,verb,cure
curl,verb,curl
curl_up,verb,curl_up
curled,verb,curl
curling,verb,curl
curls,verb,curl
curried,verb,curry
curries,verb,curry
curry,verb,curry
curry_favor,verb,curry_favor
curry_favour,verb,curry_favour
currycomb,verb,currycomb
currycombed,verb,currycomb
currycombing,verb,currycomb
currycombs,verb,currycomb
currying,verb,curry
curse,verb,curse
cursed,verb,curse
curses,verb,curse
cursing,verb,curse
curtail,verb,curtail
curtailed,verb,curtail
curtailing,verb,curtail
curtails,verb,curtail
curtain,verb,curtain
curtain_off,verb,curtain_off
curtained,verb,curtain
curtaining,verb,curtain
curtains,verb,curtain
curtsey,verb,curtsey
curtseyed,verb,curtsey
curtseying,verb,curtsey
curtseys,verb,curtsey
curtsied,verb,curtsy
curtsies,verb,curtsy
curtsy,verb,curtsy
curtsying,verb,curtsy
curve,verb,curve
curved,verb,curve
curves,verb,curve
curvet,verb,curvet
curvets,verb,curvet
curvetted,verb,curvet
